Country,Area,Year,mean_temp
NED,Netherlands,2003,1.30725
NED,Netherlands,2004,1.078666667
NED,Netherlands,2005,1.279833333
NED,Netherlands,2006,1.7415
NED,Netherlands,2007,1.845
NED,Netherlands,2008,1.308416667
NED,Netherlands,2009,1.19025
NED,Netherlands,2010,-0.24075
NED,Netherlands,2011,1.699166667
NED,Netherlands,2012,1.008833333
NED,Netherlands,2013,0.545333333
NED,Netherlands,2014,2.455833333
NED,Netherlands,2015,1.667666667
NED,Netherlands,2016,1.563416667
NED,Netherlands,2017,1.710333333
NED,Netherlands,2018,2.23675
NED,Netherlands,2019,2.133583333
NZL,New Zealand,1961,-0.105833333
NZL,New Zealand,1962,0.49475
NZL,New Zealand,1963,-0.423416667
NZL,New Zealand,1964,-0.3025
NZL,New Zealand,1965,-0.512583333
NZL,New Zealand,1966,-0.234583333
NZL,New Zealand,1967,-0.114833333
NZL,New Zealand,1968,-0.141416667
NZL,New Zealand,1969,-0.189083333
NZL,New Zealand,1970,0.530083333
NZL,New Zealand,1971,0.687833333
NZL,New Zealand,1972,-0.045666667
NZL,New Zealand,1973,0.32075
NZL,New Zealand,1974,0.436166667
NZL,New Zealand,1975,0.361416667
NZL,New Zealand,1976,-0.450166667
NZL,New Zealand,1977,-0.47
NZL,New Zealand,1978,0.458666667
NZL,New Zealand,1979,0.300166667
NZL,New Zealand,1980,-0.011833333
NZL,New Zealand,1981,0.528416667
NZL,New Zealand,1982,-0.30225
NZL,New Zealand,1983,-0.28725
NZL,New Zealand,1984,0.321083333
NZL,New Zealand,1985,0.31975
NZL,New Zealand,1986,0.254416667
NZL,New Zealand,1987,0.355666667
NZL,New Zealand,1988,0.619
NZL,New Zealand,1989,0.629416667
NZL,New Zealand,1990,0.655166667
NZL,New Zealand,1991,-0.087333333
NZL,New Zealand,1992,-0.695583333
NZL,New Zealand,1993,-0.383166667
NZL,New Zealand,1994,-0.010916667
NZL,New Zealand,1995,0.22825
NZL,New Zealand,1996,0.131083333
NZL,New Zealand,1997,-0.0735
NZL,New Zealand,1998,1.079416667
NZL,New Zealand,1999,0.929666667
NZL,New Zealand,2000,0.432416667
NZL,New Zealand,2001,0.600166667
NZL,New Zealand,2002,0.346083333
NZL,New Zealand,2003,0.300166667
NZL,New Zealand,2004,-0.15075
NZL,New Zealand,2005,0.766916667
NZL,New Zealand,2006,0.08
NZL,New Zealand,2007,0.475833333
NZL,New Zealand,2008,0.545083333
NZL,New Zealand,2009,0.010833333
NZL,New Zealand,2010,0.747583333
NZL,New Zealand,2011,0.561
NZL,New Zealand,2012,0.185416667
NZL,New Zealand,2013,0.9835
NZL,New Zealand,2014,0.485583333
NZL,New Zealand,2015,0.548
NZL,New Zealand,2016,1.208416667
NZL,New Zealand,2017,0.81875
NZL,New Zealand,2018,1.054083333
NZL,New Zealand,2019,1.0735
NIG,Niger,1961,-1.079916667
NIG,Niger,1962,0.115416667
NIG,Niger,1963,0.435416667
NIG,Niger,1964,-0.214083333
NIG,Niger,1965,-0.229666667
NIG,Niger,1966,0.023333333
NIG,Niger,1967,-0.169416667
NIG,Niger,1968,0.0255
NIG,Niger,1969,0.802166667
NIG,Niger,1970,-0.158666667
NIG,Niger,1971,-0.012666667
NIG,Niger,1972,0.38075
NIG,Niger,1973,0.533833333
NIG,Niger,1974,-0.28425
NIG,Niger,1975,-0.17875
NIG,Niger,1976,0.313
NIG,Niger,1977,-0.4985
NIG,Niger,1978,0.356333333
NIG,Niger,1979,0.60775
NIG,Niger,1980,0.513083333
NIG,Niger,1981,0.190083333
NIG,Niger,1982,0.364083333
NIG,Niger,1983,0.098916667
NIG,Niger,1984,0.427333333
NIG,Niger,1985,0.345333333
NIG,Niger,1986,0.669333333
NIG,Niger,1987,0.905166667
NIG,Niger,1988,0.443333333
NIG,Niger,1989,-0.306083333
NIG,Niger,1990,0.783833333
NIG,Niger,1991,0.610833333
NIG,Niger,1992,-0.215583333
NIG,Niger,1993,0.540583333
NIG,Niger,1994,0.11725
NIG,Niger,1995,0.933583333
NIG,Niger,1996,1.0605
NIG,Niger,1997,0.761833333
NIG,Niger,1998,0.9395
NIG,Niger,1999,0.797666667
NIG,Niger,2000,0.677583333
NIG,Niger,2001,0.56
NIG,Niger,2002,0.689083333
NIG,Niger,2003,0.930166667
NIG,Niger,2004,0.954333333
NIG,Niger,2005,1.393416667
NIG,Niger,2006,1.12625
NIG,Niger,2007,1.266166667
NIG,Niger,2008,0.560083333
NIG,Niger,2009,1.507666667
NIG,Niger,2010,1.671583333
NIG,Niger,2011,1.119083333
NIG,Niger,2012,0.938
NIG,Niger,2013,1.046916667
NIG,Niger,2014,1.19875
NIG,Niger,2015,0.828333333
NIG,Niger,2016,1.538833333
NIG,Niger,2017,0.931666667
NIG,Niger,2018,1.1135
NIG,Niger,2019,1.225666667
NGR,Nigeria,1961,-0.471916667
NGR,Nigeria,1962,-0.094333333
NGR,Nigeria,1963,0.22775
NGR,Nigeria,1964,-0.263
NGR,Nigeria,1965,-0.144333333
NGR,Nigeria,1966,0.00725
NGR,Nigeria,1967,-0.219833333
NGR,Nigeria,1968,-0.052916667
NGR,Nigeria,1969,0.355333333
NGR,Nigeria,1970,0.090833333
NGR,Nigeria,1971,-0.054166667
NGR,Nigeria,1972,0.2045
NGR,Nigeria,1973,0.911333333
NGR,Nigeria,1974,-0.090666667
NGR,Nigeria,1975,-0.138833333
NGR,Nigeria,1976,0.141
NGR,Nigeria,1977,0.2305
NGR,Nigeria,1978,0.103166667
NGR,Nigeria,1979,0.4545
NGR,Nigeria,1980,0.413333333
NGR,Nigeria,1981,0.285916667
NGR,Nigeria,1982,0.339666667
NGR,Nigeria,1983,0.344333333
NGR,Nigeria,1984,0.6955
NGR,Nigeria,1985,0.435333333
NGR,Nigeria,1986,0.509833333
NGR,Nigeria,1987,0.9925
NGR,Nigeria,1988,0.46475
NGR,Nigeria,1989,-0.337083333
NGR,Nigeria,1990,0.867583333
NGR,Nigeria,1991,0.380666667
NGR,Nigeria,1992,-0.029
NGR,Nigeria,1993,0.634166667
NGR,Nigeria,1994,0.3295
NGR,Nigeria,1995,0.638666667
NGR,Nigeria,1996,0.765
NGR,Nigeria,1997,0.712916667
NGR,Nigeria,1998,1.1225
NGR,Nigeria,1999,0.732
NGR,Nigeria,2000,0.566
NGR,Nigeria,2001,0.451666667
NGR,Nigeria,2002,0.756916667
NGR,Nigeria,2003,0.856166667
NGR,Nigeria,2004,0.872083333
NGR,Nigeria,2005,1.289833333
NGR,Nigeria,2006,1.151
NGR,Nigeria,2007,1.087
NGR,Nigeria,2008,0.76575
NGR,Nigeria,2009,1.397583333
NGR,Nigeria,2010,1.46175
NGR,Nigeria,2011,0.895833333
NGR,Nigeria,2012,0.741833333
NGR,Nigeria,2013,1.107333333
NGR,Nigeria,2014,1.128166667
NGR,Nigeria,2015,1.159
NGR,Nigeria,2016,1.50825
NGR,Nigeria,2017,1.309166667
NGR,Nigeria,2018,1.1215
NGR,Nigeria,2019,1.394166667
NOR,Norway,1961,1.118
NOR,Norway,1962,-0.791166667
NOR,Norway,1963,-0.019166667
NOR,Norway,1964,0.428083333
NOR,Norway,1965,-0.687
NOR,Norway,1966,-1.259583333
NOR,Norway,1967,0.361916667
NOR,Norway,1968,-0.691583333
NOR,Norway,1969,-0.37
NOR,Norway,1970,-0.440333333
NOR,Norway,1971,0.050166667
NOR,Norway,1972,1.08075
NOR,Norway,1973,0.400666667
NOR,Norway,1974,1.266416667
NOR,Norway,1975,1.043416667
NOR,Norway,1976,-0.364166667
NOR,Norway,1977,-0.246833333
NOR,Norway,1978,-0.685416667
NOR,Norway,1979,-0.617916667
NOR,Norway,1980,-0.399833333
NOR,Norway,1981,-0.819916667
NOR,Norway,1982,0.487833333
NOR,Norway,1983,0.504666667
NOR,Norway,1984,0.834666667
NOR,Norway,1985,-1.18325
NOR,Norway,1986,-0.296333333
NOR,Norway,1987,-0.65325
NOR,Norway,1988,0.475083333
NOR,Norway,1989,1.72075
NOR,Norway,1990,1.835166667
NOR,Norway,1991,0.9625
NOR,Norway,1992,1.133833333
NOR,Norway,1993,0.348833333
NOR,Norway,1994,0.427
NOR,Norway,1995,0.483
NOR,Norway,1996,0.02625
NOR,Norway,1997,1.011833333
NOR,Norway,1998,0.37775
NOR,Norway,1999,1.051833333
NOR,Norway,2000,1.6715
NOR,Norway,2001,0.475
NOR,Norway,2002,1.2505
NOR,Norway,2003,1.420916667
NOR,Norway,2004,1.43675
NOR,Norway,2005,1.614166667
NOR,Norway,2006,1.893083333
NOR,Norway,2007,1.529
NOR,Norway,2008,1.522583333
NOR,Norway,2009,1.14475
NOR,Norway,2010,-0.587333333
NOR,Norway,2011,2.046833333
NOR,Norway,2012,0.554166667
NOR,Norway,2013,1.333833333
NOR,Norway,2014,2.245833333
NOR,Norway,2015,1.9875
NOR,Norway,2016,1.74675
NOR,Norway,2017,1.290166667
NOR,Norway,2018,1.570083333
NOR,Norway,2019,1.287083333
PAK,Pakistan,1961,-0.241666667
PAK,Pakistan,1962,-0.28875
PAK,Pakistan,1963,0.537166667
PAK,Pakistan,1964,-0.545
PAK,Pakistan,1965,-0.198583333
PAK,Pakistan,1966,-0.134583333
PAK,Pakistan,1967,-0.295166667
PAK,Pakistan,1968,-0.370916667
PAK,Pakistan,1969,0.38075
PAK,Pakistan,1970,0.529166667
PAK,Pakistan,1971,0.296166667
PAK,Pakistan,1972,-0.631833333
PAK,Pakistan,1973,0.037
PAK,Pakistan,1974,-0.220833333
PAK,Pakistan,1975,-0.47175
PAK,Pakistan,1976,-0.360083333
PAK,Pakistan,1977,0.489
PAK,Pakistan,1978,-0.033583333
PAK,Pakistan,1979,-0.125333333
PAK,Pakistan,1980,0.3765
PAK,Pakistan,1981,0.257333333
PAK,Pakistan,1982,-0.574
PAK,Pakistan,1983,-0.4995
PAK,Pakistan,1984,-0.271333333
PAK,Pakistan,1985,0.197583333
PAK,Pakistan,1986,-0.504666667
PAK,Pakistan,1987,0.228
PAK,Pakistan,1988,0.703833333
PAK,Pakistan,1989,-0.457
PAK,Pakistan,1990,0.276833333
PAK,Pakistan,1991,-0.254666667
PAK,Pakistan,1992,-0.413583333
PAK,Pakistan,1993,0.30675
PAK,Pakistan,1994,-0.014583333
PAK,Pakistan,1995,-0.186583333
PAK,Pakistan,1996,-0.23225
PAK,Pakistan,1997,-0.478416667
PAK,Pakistan,1998,0.535333333
PAK,Pakistan,1999,0.6835
PAK,Pakistan,2000,0.61975
PAK,Pakistan,2001,0.792333333
PAK,Pakistan,2002,0.79725
PAK,Pakistan,2003,0.373333333
PAK,Pakistan,2004,0.960583333
PAK,Pakistan,2005,0.007666667
PAK,Pakistan,2006,0.86175
PAK,Pakistan,2007,0.568583333
PAK,Pakistan,2008,0.372
PAK,Pakistan,2009,0.9175
PAK,Pakistan,2010,1.061333333
PAK,Pakistan,2011,0.771833333
PAK,Pakistan,2012,0.161583333
PAK,Pakistan,2013,0.679416667
PAK,Pakistan,2014,0.295916667
PAK,Pakistan,2015,0.512
PAK,Pakistan,2016,1.357583333
PAK,Pakistan,2017,0.924166667
PAK,Pakistan,2018,1.297416667
PAK,Pakistan,2019,0.40475
PAN,Panama,1965,-0.092333333
PAN,Panama,1966,0.14
PAN,Panama,1967,-0.211166667
PAN,Panama,1968,-0.216583333
PAN,Panama,1969,0.186583333
PAN,Panama,1970,0.135666667
PAN,Panama,1971,-0.325
PAN,Panama,1972,0.180916667
PAN,Panama,1973,0.048666667
PAN,Panama,1974,-0.356083333
PAN,Panama,1975,-0.328583333
PAN,Panama,1976,0.019666667
PAN,Panama,1977,0.279333333
PAN,Panama,1978,0.061583333
PAN,Panama,1979,0.172416667
PAN,Panama,1980,0.416416667
PAN,Panama,1981,0.266416667
PAN,Panama,1982,0.48575
PAN,Panama,1983,0.8135
PAN,Panama,1984,-0.163583333
PAN,Panama,1985,-0.266333333
PAN,Panama,1986,0.009083333
PAN,Panama,1987,0.594583333
PAN,Panama,1988,0.060583333
PAN,Panama,1989,0.008833333
PAN,Panama,1990,0.365416667
PAN,Panama,1991,0.456583333
PAN,Panama,1992,0.303
PAN,Panama,1993,0.480333333
PAN,Panama,1994,0.265583333
PAN,Panama,1995,0.264166667
PAN,Panama,1996,0.052
PAN,Panama,1997,0.59625
PAN,Panama,1998,0.786416667
PAN,Panama,1999,-0.090333333
PAN,Panama,2000,0.10875
PAN,Panama,2001,0.540916667
PAN,Panama,2002,0.742166667
PAN,Panama,2003,0.848833333
PAN,Panama,2004,0.668666667
PAN,Panama,2005,0.6875
PAN,Panama,2006,0.689666667
PAN,Panama,2007,0.574333333
PAN,Panama,2008,0.352833333
PAN,Panama,2009,0.93675
PAN,Panama,2010,0.830333333
PAN,Panama,2011,0.581916667
PAN,Panama,2012,0.659916667
PAN,Panama,2013,0.826666667
PAN,Panama,2014,0.845166667
PAN,Panama,2015,1.178916667
PAN,Panama,2016,0.978416667
PAN,Panama,2017,0.876416667
PAN,Panama,2019,1.476
PAR,Paraguay,1961,0.559916667
PAR,Paraguay,1962,-0.577166667
PAR,Paraguay,1963,0.853083333
PAR,Paraguay,1964,-0.42375
PAR,Paraguay,1965,-0.016
PAR,Paraguay,1966,0.003833333
PAR,Paraguay,1967,0.5555
PAR,Paraguay,1968,-0.016083333
PAR,Paraguay,1969,0.416916667
PAR,Paraguay,1970,0.416166667
PAR,Paraguay,1971,-0.407416667
PAR,Paraguay,1972,0.379
PAR,Paraguay,1973,0.070666667
PAR,Paraguay,1974,-0.236333333
PAR,Paraguay,1975,-0.03275
PAR,Paraguay,1976,-0.391166667
PAR,Paraguay,1977,0.777416667
PAR,Paraguay,1978,0.736833333
PAR,Paraguay,1979,0.05225
PAR,Paraguay,1980,0.199083333
PAR,Paraguay,1981,0.371083333
PAR,Paraguay,1982,0.4125
PAR,Paraguay,1983,-0.191166667
PAR,Paraguay,1984,0.3385
PAR,Paraguay,1985,0.678583333
PAR,Paraguay,1986,0.716666667
PAR,Paraguay,1987,0.131666667
PAR,Paraguay,1988,0.127
PAR,Paraguay,1989,-0.147416667
PAR,Paraguay,1990,0.074666667
PAR,Paraguay,1991,0.744
PAR,Paraguay,1992,-0.37525
PAR,Paraguay,1993,0.298833333
PAR,Paraguay,1994,0.992666667
PAR,Paraguay,1995,0.462083333
PAR,Paraguay,1996,0.119833333
PAR,Paraguay,1997,0.98825
PAR,Paraguay,1998,0.088083333
PAR,Paraguay,1999,0.161416667
PAR,Paraguay,2000,0.073083333
PAR,Paraguay,2001,0.6415
PAR,Paraguay,2002,1.223583333
PAR,Paraguay,2003,0.636416667
PAR,Paraguay,2004,0.436666667
PAR,Paraguay,2005,0.65275
PAR,Paraguay,2006,1.068333333
PAR,Paraguay,2007,0.261833333
PAR,Paraguay,2008,0.416833333
PAR,Paraguay,2009,0.96775
PAR,Paraguay,2010,0.446833333
PAR,Paraguay,2011,0.625
PAR,Paraguay,2012,1.075666667
PAR,Paraguay,2013,0.481666667
PAR,Paraguay,2014,1.204333333
PAR,Paraguay,2015,1.689
PAR,Paraguay,2016,0.322083333
PAR,Paraguay,2017,1.370916667
PAR,Paraguay,2018,0.642083333
PAR,Paraguay,2019,1.456416667
PER,Peru,1961,-0.07675
PER,Peru,1962,-0.1125
PER,Peru,1963,0.0585
PER,Peru,1964,-0.274833333
PER,Peru,1965,0.254916667
PER,Peru,1966,0.0515
PER,Peru,1967,-0.272416667
PER,Peru,1968,-0.25925
PER,Peru,1969,0.49675
PER,Peru,1970,-0.099166667
PER,Peru,1971,-0.482166667
PER,Peru,1972,0.459583333
PER,Peru,1973,0.040666667
PER,Peru,1974,-0.226666667
PER,Peru,1975,-0.282666667
PER,Peru,1976,-0.019666667
PER,Peru,1977,0.203166667
PER,Peru,1978,0.08425
PER,Peru,1979,0.309
PER,Peru,1980,0.406916667
PER,Peru,1981,0.054083333
PER,Peru,1982,0.29425
PER,Peru,1983,1.32625
PER,Peru,1984,0.2065
PER,Peru,1985,0.106583333
PER,Peru,1986,0.16675
PER,Peru,1987,0.90375
PER,Peru,1988,0.378666667
PER,Peru,1989,0.15375
PER,Peru,1990,0.2745
PER,Peru,1991,0.544333333
PER,Peru,1992,0.858416667
PER,Peru,1993,0.546083333
PER,Peru,1994,0.5435
PER,Peru,1995,0.718083333
PER,Peru,1996,0.099333333
PER,Peru,1997,1.00375
PER,Peru,1998,1.242333333
PER,Peru,1999,0.375833333
PER,Peru,2000,0.437333333
PER,Peru,2001,0.55675
PER,Peru,2002,0.852166667
PER,Peru,2003,0.819416667
PER,Peru,2004,0.801666667
PER,Peru,2005,0.850583333
PER,Peru,2006,0.89725
PER,Peru,2007,0.572083333
PER,Peru,2008,0.74275
PER,Peru,2009,1.021916667
PER,Peru,2010,1.169
PER,Peru,2011,0.920166667
PER,Peru,2012,1.007083333
PER,Peru,2013,0.80875
PER,Peru,2014,0.98925
PER,Peru,2015,1.42225
PER,Peru,2016,1.425416667
PER,Peru,2017,1.04125
PER,Peru,2018,0.787166667
PER,Peru,2019,1.101666667
PHI,Philippines,1961,-0.081
PHI,Philippines,1962,-0.14625
PHI,Philippines,1963,-0.2955
PHI,Philippines,1964,-0.069083333
PHI,Philippines,1965,-0.239166667
PHI,Philippines,1966,0.2005
PHI,Philippines,1967,-0.229916667
PHI,Philippines,1968,-0.053916667
PHI,Philippines,1969,0.178416667
PHI,Philippines,1970,0.243916667
PHI,Philippines,1971,-0.359416667
PHI,Philippines,1972,0.073666667
PHI,Philippines,1973,0.280916667
PHI,Philippines,1974,-0.038916667
PHI,Philippines,1975,0.046916667
PHI,Philippines,1976,-0.110083333
PHI,Philippines,1977,0.278166667
PHI,Philippines,1978,0.203916667
PHI,Philippines,1979,0.30775
PHI,Philippines,1980,0.151083333
PHI,Philippines,1981,0.194416667
PHI,Philippines,1982,0.194083333
PHI,Philippines,1983,0.550166667
PHI,Philippines,1984,0.244166667
PHI,Philippines,1985,0.412416667
PHI,Philippines,1986,0.301166667
PHI,Philippines,1987,0.55875
PHI,Philippines,1988,0.709666667
PHI,Philippines,1989,0.308583333
PHI,Philippines,1990,0.450416667
PHI,Philippines,1991,0.332
PHI,Philippines,1992,0.412583333
PHI,Philippines,1993,0.371166667
PHI,Philippines,1994,0.424916667
PHI,Philippines,1995,0.398083333
PHI,Philippines,1996,0.351
PHI,Philippines,1997,0.51725
PHI,Philippines,1998,1.242583333
PHI,Philippines,1999,0.403666667
PHI,Philippines,2000,0.558083333
PHI,Philippines,2001,0.618416667
PHI,Philippines,2002,0.63875
PHI,Philippines,2003,0.555416667
PHI,Philippines,2004,0.59775
PHI,Philippines,2005,0.625333333
PHI,Philippines,2006,0.759833333
PHI,Philippines,2007,0.721
PHI,Philippines,2008,0.429166667
PHI,Philippines,2009,0.59475
PHI,Philippines,2010,0.943166667
PHI,Philippines,2011,0.484583333
PHI,Philippines,2012,0.80975
PHI,Philippines,2013,0.849333333
PHI,Philippines,2014,0.716
PHI,Philippines,2015,1.033
PHI,Philippines,2016,1.466583333
PHI,Philippines,2017,1.071916667
PHI,Philippines,2018,1.144083333
PHI,Philippines,2019,1.218916667
POL,Poland,1961,0.893583333
POL,Poland,1962,-0.640333333
POL,Poland,1963,-0.904666667
POL,Poland,1964,-0.34075
POL,Poland,1965,-1.023916667
POL,Poland,1966,0.55075
POL,Poland,1967,0.996916667
POL,Poland,1968,0.318083333
POL,Poland,1969,-0.824416667
POL,Poland,1970,-0.647083333
POL,Poland,1971,0.37
POL,Poland,1972,0.271916667
POL,Poland,1973,0.26
POL,Poland,1974,0.840666667
POL,Poland,1975,1.263083333
POL,Poland,1976,-0.434083333
POL,Poland,1977,0.507583333
POL,Poland,1978,-0.4765
POL,Poland,1979,-0.34025
POL,Poland,1980,-0.974333333
POL,Poland,1981,0.193416667
POL,Poland,1982,0.757083333
POL,Poland,1983,1.23975
POL,Poland,1984,0.22875
POL,Poland,1985,-0.82675
POL,Poland,1986,-0.1615
POL,Poland,1987,-1.011833333
POL,Poland,1988,0.649666667
POL,Poland,1989,1.74175
POL,Poland,1990,1.605916667
POL,Poland,1991,0.3625
POL,Poland,1992,1.193416667
POL,Poland,1993,0.254583333
POL,Poland,1994,1.319083333
POL,Poland,1995,0.669916667
POL,Poland,1996,-0.810083333
POL,Poland,1997,0.40375
POL,Poland,1998,0.766666667
POL,Poland,1999,1.41925
POL,Poland,2000,1.998166667
POL,Poland,2001,0.824
POL,Poland,2002,1.601666667
POL,Poland,2003,0.853416667
POL,Poland,2004,0.798583333
POL,Poland,2005,0.744583333
POL,Poland,2006,1.1915
POL,Poland,2007,1.862583333
POL,Poland,2008,1.822833333
POL,Poland,2009,1.088333333
POL,Poland,2010,0.059583333
POL,Poland,2011,1.411916667
POL,Poland,2012,0.977666667
POL,Poland,2013,1.03825
POL,Poland,2014,2.237
POL,Poland,2015,2.283583333
POL,Poland,2016,1.76675
POL,Poland,2017,1.577666667
POL,Poland,2018,2.390916667
POL,Poland,2019,2.800666667
POR,Portugal,1961,1.068666667
POR,Portugal,1962,0.3295
POR,Portugal,1963,-0.036416667
POR,Portugal,1964,0.422583333
POR,Portugal,1965,-0.0205
POR,Portugal,1966,0.1955
POR,Portugal,1967,-0.11725
POR,Portugal,1968,0.13325
POR,Portugal,1969,-0.482083333
POR,Portugal,1970,-0.082416667
POR,Portugal,1971,-0.658833333
POR,Portugal,1972,-0.947583333
POR,Portugal,1973,-0.189916667
POR,Portugal,1974,-0.317333333
POR,Portugal,1975,-0.284333333
POR,Portugal,1976,-0.164583333
POR,Portugal,1977,-0.1605
POR,Portugal,1978,0.116833333
POR,Portugal,1979,0.059666667
POR,Portugal,1980,0.108666667
POR,Portugal,1981,0.792666667
POR,Portugal,1982,0.36875
POR,Portugal,1983,0.384916667
POR,Portugal,1984,-0.11175
POR,Portugal,1985,0.498583333
POR,Portugal,1986,0.037583333
POR,Portugal,1987,0.928833333
POR,Portugal,1988,0.426916667
POR,Portugal,1989,1.414083333
POR,Portugal,1990,1.095333333
POR,Portugal,1991,0.568166667
POR,Portugal,1992,0.46075
POR,Portugal,1993,-0.202833333
POR,Portugal,1994,0.746666667
POR,Portugal,1995,1.739166667
POR,Portugal,1996,0.670916667
POR,Portugal,1997,1.63975
POR,Portugal,1998,1.04825
POR,Portugal,1999,0.725416667
POR,Portugal,2000,0.763
POR,Portugal,2001,0.895166667
POR,Portugal,2002,0.950833333
POR,Portugal,2003,1.2905
POR,Portugal,2004,0.95
POR,Portugal,2005,1.003083333
POR,Portugal,2006,1.522166667
POR,Portugal,2007,0.74475
POR,Portugal,2008,0.600833333
POR,Portugal,2009,1.49
POR,Portugal,2010,1.101416667
POR,Portugal,2011,1.615166667
POR,Portugal,2012,0.835166667
POR,Portugal,2013,0.878833333
POR,Portugal,2014,1.379916667
POR,Portugal,2015,1.770416667
POR,Portugal,2016,1.635166667
POR,Portugal,2017,2.0985
POR,Portugal,2018,1.026083333
POR,Portugal,2019,1.51225
PUR,Puerto Rico,1961,0.011333333
PUR,Puerto Rico,1962,-0.00525
PUR,Puerto Rico,1963,0.188583333
PUR,Puerto Rico,1964,0.02975
PUR,Puerto Rico,1965,-0.263166667
PUR,Puerto Rico,1966,-0.016833333
PUR,Puerto Rico,1967,-0.239583333
PUR,Puerto Rico,1968,-0.22525
PUR,Puerto Rico,1969,0.358333333
PUR,Puerto Rico,1970,-0.00275
PUR,Puerto Rico,1971,-0.3505
PUR,Puerto Rico,1972,-0.069
PUR,Puerto Rico,1973,0.04875
PUR,Puerto Rico,1974,-0.39775
PUR,Puerto Rico,1975,-0.358583333
PUR,Puerto Rico,1976,-0.42175
PUR,Puerto Rico,1977,0.086833333
PUR,Puerto Rico,1978,0.1575
PUR,Puerto Rico,1979,-0.02925
PUR,Puerto Rico,1980,0.491833333
PUR,Puerto Rico,1981,0.4295
PUR,Puerto Rico,1982,-0.035833333
PUR,Puerto Rico,1983,0.495666667
PUR,Puerto Rico,1984,-0.057416667
PUR,Puerto Rico,1985,-0.144083333
PUR,Puerto Rico,1986,0.017916667
PUR,Puerto Rico,1987,0.601416667
PUR,Puerto Rico,1988,0.299083333
PUR,Puerto Rico,1989,-0.013416667
PUR,Puerto Rico,1990,0.337833333
PUR,Puerto Rico,1991,0.205
PUR,Puerto Rico,1992,0.158333333
PUR,Puerto Rico,1993,0.328916667
PUR,Puerto Rico,1994,0.5145
PUR,Puerto Rico,1995,0.556166667
PUR,Puerto Rico,1996,0.186583333
PUR,Puerto Rico,1997,0.676833333
PUR,Puerto Rico,1998,1.030166667
PUR,Puerto Rico,1999,0.39375
PUR,Puerto Rico,2000,0.186416667
PUR,Puerto Rico,2001,0.577666667
PUR,Puerto Rico,2002,0.7475
PUR,Puerto Rico,2003,0.798416667
PUR,Puerto Rico,2004,0.3195
PUR,Puerto Rico,2005,0.626583333
PUR,Puerto Rico,2006,0.713166667
PUR,Puerto Rico,2007,0.77825
PUR,Puerto Rico,2008,0.267833333
PUR,Puerto Rico,2009,0.6115
PUR,Puerto Rico,2010,0.868583333
PUR,Puerto Rico,2011,0.498583333
PUR,Puerto Rico,2012,0.689583333
PUR,Puerto Rico,2013,0.619583333
PUR,Puerto Rico,2014,0.722666667
PUR,Puerto Rico,2015,1.05525
PUR,Puerto Rico,2016,1.035333333
PUR,Puerto Rico,2017,0.846916667
PUR,Puerto Rico,2018,0.667833333
PUR,Puerto Rico,2019,1.029416667
QAT,Qatar,1961,-0.47775
QAT,Qatar,1962,0.495583333
QAT,Qatar,1963,0.211416667
QAT,Qatar,1964,-0.50675
QAT,Qatar,1965,0.492833333
QAT,Qatar,1966,0.395333333
QAT,Qatar,1967,-0.626583333
QAT,Qatar,1968,-0.391916667
QAT,Qatar,1969,0.455333333
QAT,Qatar,1970,0.019416667
QAT,Qatar,1971,-0.276583333
QAT,Qatar,1972,-0.523833333
QAT,Qatar,1973,0.198833333
QAT,Qatar,1974,-0.068666667
QAT,Qatar,1975,-0.25825
QAT,Qatar,1976,-0.432416667
QAT,Qatar,1977,0.387833333
QAT,Qatar,1978,0.173166667
QAT,Qatar,1979,0.706916667
QAT,Qatar,1980,0.487833333
QAT,Qatar,1981,0.673666667
QAT,Qatar,1982,-0.397416667
QAT,Qatar,1983,-0.53525
QAT,Qatar,1984,0.052416667
QAT,Qatar,1985,0.449916667
QAT,Qatar,1986,0.43425
QAT,Qatar,1987,0.644083333
QAT,Qatar,1988,0.622666667
QAT,Qatar,1989,-0.053083333
QAT,Qatar,1990,0.609666667
QAT,Qatar,1991,-0.145416667
QAT,Qatar,1992,-0.595
QAT,Qatar,1993,0.137916667
QAT,Qatar,1994,0.556
QAT,Qatar,1995,0.138666667
QAT,Qatar,1996,0.663916667
QAT,Qatar,1997,0.05025
QAT,Qatar,1998,1.436916667
QAT,Qatar,1999,1.578166667
QAT,Qatar,2000,0.989916667
QAT,Qatar,2001,1.284333333
QAT,Qatar,2002,1.271083333
QAT,Qatar,2003,1.230416667
QAT,Qatar,2004,1.11625
QAT,Qatar,2005,1.102916667
QAT,Qatar,2006,1.264833333
QAT,Qatar,2007,1.264416667
QAT,Qatar,2008,1.043583333
QAT,Qatar,2009,1.31125
QAT,Qatar,2010,1.99925
QAT,Qatar,2011,1.265666667
QAT,Qatar,2012,1.623333333
QAT,Qatar,2013,1.17775
QAT,Qatar,2014,1.739833333
QAT,Qatar,2015,2.010666667
QAT,Qatar,2016,1.700916667
QAT,Qatar,2017,1.883416667
QAT,Qatar,2018,2.215166667
QAT,Qatar,2019,1.92275
ROU,Romania,1961,0.581083333
ROU,Romania,1962,-0.00625
ROU,Romania,1963,-0.28625
ROU,Romania,1964,-0.449333333
ROU,Romania,1965,-0.633916667
ROU,Romania,1966,0.91175
ROU,Romania,1967,0.213333333
ROU,Romania,1968,0.370333333
